TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX,RN_JUN
201501011000,108,29,5.4,32,10.0,922,1014.3,1025.6,-9,-9.0,-8.6,-20.4,38.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,42,0,0,-9,-,-9,-9,-9,2000,1.0,0.80,-9,-3.0,-3.9,-2.7,-0.4,0.7,-9,-9.0,-9,3,2
201501011100,108,29,4.5,-9,-9.0,-9,1014.3,1025.5,-9,-9.0,-7.9,-20.3,36.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.24,-9,-0.2,-2.8,-2.3,-0.4,0.6,-9,-9.0,-9,3,2
201501011200,108,29,4.2,32,10.0,922,1014.0,1025.2,0,0.3,-6.7,-20.3,33.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.55,-9,0.2,-1.9,-1.8,-0.4,0.6,-9,-9.0,-9,3,2
201501011300,108,32,6.0,32,10.0,1247,1013.2,1024.3,-9,-9.0,-6.2,-19.8,33.0,1.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.70,-9,0.8,-1.3,-1.4,-0.3,0.6,-9,-9.0,-9,3,2
201501011400,108,29,5.7,29,10.0,1350,1013.1,1024.2,-9,-9.0,-5.4,-18.8,34.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.61,-9,0.6,-0.9,-1.1,-0.3,0.6,-9,-9.0,-9,3,2
201501011500,108,27,4.4,27,11.0,1401,1012.9,1024.0,7,-1.2,-4.3,-18.2,33.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.33,4,0.5,-0.7,-0.9,-0.2,0.6,-9,-9.0,-9,3,2
201501011600,108,25,5.2,-9,-9.0,-9,1013.5,1024.6,-9,-9.0,-4.6,-17.4,36.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,2000,1.0,0.87,-9,0.2,-0.8,-0.8,-0.2,0.6,-9,-9.0,-9,3,2
201501011700,108,25,4.9,-9,-9.0,-9,1013.8,1024.9,-9,-9.0,-5.7,-17.4,39.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,0.37,-9,-1.5,-1.3,-0.9,-0.1,0.6,-9,-9.0,-9,3,2
201501011800,108,25,4.2,-9,-9.0,-9,1014.5,1025.7,2,1.7,-6.7,-16.9,44.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.1,0.03,-9,-3.0,-2.0,-1.1,-0.2,0.6,-9,-9.0,-9,3,2
201501011900,108,29,5.4,-9,-9.0,-9,1014.9,1026.1,-9,-9.0,-7.2,-16.8,46.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-4.0,-2.7,-1.4,-0.2,0.6,-9,-9.0,-9,3,-9
201501012000,108,29,2.4,-9,-9.0,-9,1015.0,1026.2,-9,-9.0,-7.7,-16.5,49.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-4.9,-3.5,-1.8,-0.3,0.5,-9,-9.0,-9,3,-9
201501012100,108,29,3.2,-9,-9.0,-9,1014.9,1026.2,1,0.5,-8.3,-16.4,52.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,4,-5.5,-4.0,-2.1,-0.4,0.6,-9,-9.0,-9,3,2
201501012200,108,29,5.5,-9,-9.0,-9,1015.3,1026.6,-9,-9.0,-8.5,-17.0,50.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-6.0,-4.4,-2.5,-0.5,0.5,-9,-9.0,-9,3,-9
201501012300,108,27,4.0,-9,-9.0,-9,1015.2,1026.5,-9,-9.0,-8.6,-16.7,52.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-5.8,-4.5,-2.7,-0.5,0.5,-9,-9.0,-9,3,-9
201501020000,108,27,2.4,-9,-9.0,-9,1014.8,1026.1,8,-0.1,-8.7,-16.1,55.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,2000,-9.0,-9.00,-9,-5.9,-4.6,-2.8,-0.7,0.5,-9,-9.0,-9,3,2
201501020100,108,34,1.1,-9,-9.0,-9,1014.7,1026.0,-9,-9.0,-8.6,-15.6,57.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-5.5,-4.3,-2.8,-0.8,0.5,-9,-9.0,-9,3,-9
201501020200,108,27,1.8,-9,-9.0,-9,1014.5,1025.8,-9,-9.0,-8.5,-15.7,56.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-5.2,-4.2,-2.8,-0.8,0.5,-9,-9.0,-9,3,-9
201501020300,108,25,1.7,-9,-9.0,-9,1014.6,1025.9,5,-0.2,-8.6,-15.6,57.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,32,Ac,0,3,0,2000,-9.0,-9.00,4,-5.7,-4.4,-2.8,-0.8,0.4,-9,-9.0,-9,3,2
201501020400,108,25,2.2,-9,-9.0,-9,1013.8,1025.1,-9,-9.0,-8.5,-15.0,59.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,32,Ac,0,3,0,1800,-9.0,-9.00,-9,-5.6,-4.5,-3.0,-0.9,0.4,-9,-9.0,-9,3,2
201501020500,108,27,1.7,-9,-9.0,-9,1013.8,1025.0,-9,-9.0,-8.4,-14.9,59.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,32,Ac,0,3,0,1800,-9.0,-9.00,-9,-5.5,-4.4,-2.9,-0.9,0.4,-9,-9.0,-9,3,2
201501020600,108,27,2.9,-9,-9.0,-9,1013.3,1024.5,7,-1.4,-8.3,-14.9,59.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,32,Ac,0,3,0,1800,-9.0,-9.00,-9,-5.7,-4.5,-3.0,-1.0,0.4,-9,-9.0,-9,3,2
201501020700,108,27,1.6,-9,-9.0,-9,1013.3,1024.6,-9,-9.0,-8.8,-14.5,63.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,32,Ac,0,3,0,1800,-9.0,-9.00,-9,-6.4,-5.0,-3.2,-1.0,0.3,-9,-9.0,-9,3,2
201501020800,108,29,1.5,-9,-9.0,-9,1013.0,1024.3,-9,-9.0,-8.9,-14.6,63.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,35,Ac,0,3,0,1800,0.0,0.01,-9,-6.4,-5.3,-3.3,-1.1,0.3,-9,-9.0,-9,3,2
201501020900,108,27,3.0,-9,-9.0,-9,1014.1,1025.3,3,0.8,-7.6,-15.3,54.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,3,35,AcCi,1,3,0,2000,0.2,0.20,4,-5.1,-4.5,-3.3,-1.2,0.3,-9,-9.0,-9,3,2
201501021000,108,29,2.7,-9,-9.0,-9,1014.2,1025.4,-9,-9.0,-6.7,-15.9,48.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,3,10,ScCi,1,0,5,2000,0.4,0.46,-9,-3.3,-3.5,-2.9,-1.2,0.3,-9,-9.0,-9,3,2
201501021100,108,27,3.4,-9,-9.0,-9,1014.2,1025.3,-9,-9.0,-5.3,-15.9,43.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,3,35,Ac,0,3,0,1700,0.9,0.99,-9,0.0,-2.3,-2.5,-1.1,0.3,-9,-9.0,-9,3,2
201501021200,108,27,5.0,27,10.0,1158,1013.3,1024.3,8,-1.0,-3.8,-16.3,37.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1700,1.0,1.51,-9,0.3,-1.4,-1.9,-0.9,0.3,-9,-9.0,-9,3,2
201501021300,108,29,6.0,29,10.0,1255,1012.9,1023.9,-9,-9.0,-3.4,-17.0,34.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1700,1.0,1.68,-9,1.5,-0.9,-1.5,-0.8,0.2,-9,-9.0,-9,3,2
201501021400,108,29,5.8,27,13.0,1322,1013.2,1024.2,-9,-9.0,-2.8,-17.6,31.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1800,1.0,1.61,-9,0.8,-0.6,-1.1,-0.6,0.3,-9,-9.0,-9,3,2
201501021500,108,29,5.1,27,13.0,1322,1013.5,1024.5,3,0.2,-2.2,-18.2,28.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1800,1.0,1.34,1,0.8,-0.4,-1.0,-0.5,0.2,-9,-9.0,-9,3,2
201501021600,108,27,5.1,-9,-9.0,-9,1014.1,1025.1,-9,-9.0,-2.0,-17.7,29.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1800,1.0,0.87,-9,0.3,-0.4,-0.8,-0.4,0.3,-9,-9.0,-9,3,2
201501021700,108,27,4.3,-9,-9.0,-9,1014.8,1025.8,-9,-9.0,-3.1,-17.5,32.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,0.37,-9,-0.4,-0.7,-0.8,-0.4,0.3,-9,-9.0,-9,3,2
201501021800,108,27,4.7,-9,-9.0,-9,1015.2,1026.3,2,1.8,-4.2,-17.7,34.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.1,0.03,-9,-1.8,-1.4,-0.9,-0.3,0.3,-9,-9.0,-9,3,2
201501021900,108,27,4.6,-9,-9.0,-9,1015.7,1026.8,-9,-9.0,-4.7,-16.8,38.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-2.9,-1.9,-1.1,-0.3,0.3,-9,-9.0,-9,3,-9
201501022000,108,29,3.1,-9,-9.0,-9,1016.2,1027.3,-9,-9.0,-5.2,-16.1,42.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-3.7,-2.4,-1.4,-0.4,0.3,-9,-9.0,-9,3,-9
201501022100,108,32,2.4,-9,-9.0,-9,1016.6,1027.8,2,1.5,-5.7,-15.5,46.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,4,-4.5,-3.1,-1.8,-0.5,0.3,-9,-9.0,-9,3,2
201501022200,108,29,2.6,-9,-9.0,-9,1016.5,1027.7,-9,-9.0,-6.2,-15.7,47.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-5.1,-3.6,-2.2,-0.6,0.2,-9,-9.0,-9,3,-9
201501022300,108,32,2.6,-9,-9.0,-9,1016.3,1027.5,-9,-9.0,-6.6,-15.3,50.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-5.5,-3.9,-2.4,-0.7,0.3,-9,-9.0,-9,3,-9
201501030000,108,27,3.1,-9,-9.0,-9,1016.4,1027.6,5,-0.2,-7.3,-15.4,52.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,-5.9,-4.3,-2.7,-0.9,0.2,-9,-9.0,-9,3,2
201501030100,108,27,2.1,-9,-9.0,-9,1016.2,1027.5,-9,-9.0,-8.1,-15.3,56.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-6.3,-4.8,-3.0,-1.1,0.2,-9,-9.0,-9,3,-9
201501030200,108,27,0.6,-9,-9.0,-9,1015.9,1027.2,-9,-9.0,-8.2,-15.4,56.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,-6.6,-5.1,-3.2,-1.2,0.2,-9,-9.0,-9,3,-9
201501030300,108,32,1.1,-9,-9.0,-9,1016.2,1027.5,5,-0.1,-8.4,-15.4,57.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,4,-6.8,-5.4,-3.4,-1.3,0.2,-9,-9.0,-9,3,2
201501030400,108,36,0.8,-9,-9.0,-9,1015.3,1026.6,-9,-9.0,-8.9,-15.4,59.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,-7.0,-5.7,-3.7,-1.4,0.1,-9,-9.0,-9,3,2
201501030500,108,5,1.9,-9,-9.0,-9,1015.2,1026.5,-9,-9.0,-9.2,-16.5,55.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,-7.2,-5.8,-3.8,-1.5,0.1,-9,-9.0,-9,3,2
201501030600,108,0,0.4,-9,-9.0,-9,1015.5,1026.8,5,-0.7,-9.1,-16.7,54.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,-7.3,-5.9,-4.0,-1.6,0.1,-9,-9.0,-9,3,2
201501030700,108,0,0.4,-9,-9.0,-9,1015.6,1026.9,-9,-9.0,-8.9,-15.8,57.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,-7.4,-6.1,-4.1,-1.8,0.1,-9,-9.0,-9,3,2
201501030800,108,2,1.0,-9,-9.0,-9,1015.7,1027.0,-9,-9.0,-8.8,-15.1,60.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1800,0.0,0.01,-9,-7.3,-6.0,-4.2,-1.9,0.0,-9,-9.0,-9,3,2
201501030900,108,5,2.5,-9,-9.0,-9,1016.2,1027.4,2,0.6,-7.6,-14.4,58.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1800,1.0,0.29,4,-5.8,-5.2,-4.1,-1.9,0.1,-9,-9.0,-9,3,2
201501031000,108,5,2.3,-9,-9.0,-9,1016.4,1027.5,-9,-9.0,-5.5,-13.5,53.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,2000,1.0,0.69,-9,-2.6,-3.6,-3.5,-1.9,0.0,-9,-9.0,-9,3,2
201501031100,108,7,2.5,-9,-9.0,-9,1015.8,1026.8,-9,-9.0,-3.0,-13.8,43.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,1600,0.8,1.09,-9,0.0,-2.2,-2.7,-1.6,0.0,-9,-9.0,-9,3,2
201501031200,108,7,2.4,-9,-9.0,-9,1014.4,1025.4,8,-2.0,-1.4,-13.9,38.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1600,1.0,1.46,-9,0.5,-1.1,-2.1,-1.3,0.0,-9,-9.0,-9,3,2
201501031300,108,7,2.8,-9,-9.0,-9,1012.8,1023.7,-9,-9.0,0.0,-12.6,38.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1500,1.0,1.62,-9,2.2,-0.5,-1.5,-1.1,0.0,-9,-9.0,-9,3,2
201501031400,108,7,1.8,-9,-9.0,-9,1011.7,1022.5,-9,-9.0,1.6,-11.5,37.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,1700,1.0,1.52,-9,1.9,-0.1,-1.1,-0.8,0.0,-9,-9.0,-9,3,2
201501031500,108,2,1.0,-9,-9.0,-9,1011.1,1021.9,7,-3.5,2.2,-10.3,39.0,2.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,2,10,ScCi,1,0,5,1500,1.0,1.21,1,2.1,0.0,-0.8,-0.6,0.0,-9,-9.0,-9,3,2
201501031600,108,23,2.6,-9,-9.0,-9,1011.0,1021.8,-9,-9.0,2.4,-7.2,49.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,Sc,0,0,5,1700,0.9,0.54,-9,0.5,0.0,-0.7,-0.5,0.0,-9,-9.0,-9,3,2
201501031700,108,23,4.3,-9,-9.0,-9,1010.8,1021.6,-9,-9.0,1.3,-5.6,60.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1700,0.2,0.21,-9,0.2,0.0,-0.6,-0.5,0.0,-9,-9.0,-9,3,2
201501031800,108,23,1.6,-9,-9.0,-9,1010.2,1021.0,7,-0.9,1.0,-5.2,63.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1500,0.0,0.02,-9,0.2,0.0,-0.6,-0.4,0.0,-9,-9.0,-9,3,2
201501031900,108,23,2.4,-9,-9.0,-9,1010.2,1021.0,-9,-9.0,1.0,-5.2,63.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.2,0.0,-0.5,-0.4,0.0,-9,-9.0,-9,3,-9
201501032000,108,23,3.0,-9,-9.0,-9,1010.1,1020.9,-9,-9.0,1.1,-4.9,64.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.2,0.0,-0.5,-0.3,0.0,-9,-9.0,-9,3,-9
201501032100,108,20,3.4,-9,-9.0,-9,1009.7,1020.5,7,-0.5,1.0,-4.0,69.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,3,10,ScAc,0,3,5,1800,-9.0,-9.00,1,0.2,0.0,-0.4,-0.3,0.0,-9,-9.0,-9,3,2
201501032200,108,23,2.9,-9,-9.0,-9,1009.0,1019.8,-9,-9.0,0.9,-3.4,73.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.1,0.0,-0.4,-0.3,0.0,-9,-9.0,-9,3,-9
201501032300,108,9,1.0,-9,-9.0,-9,1008.8,1019.6,-9,-9.0,0.7,-3.5,73.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.1,-0.1,-0.4,-0.3,0.0,-9,-9.0,-9,3,-9
201501040000,108,14,0.6,-9,-9.0,-9,1008.5,1019.3,7,-1.2,0.7,-3.9,71.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1600,-9.0,-9.00,-9,0.1,0.0,-0.4,-0.2,0.0,-9,-9.0,-9,3,2
201501040100,108,7,1.1,-9,-9.0,-9,1008.3,1019.1,-9,-9.0,0.9,-3.5,72.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.1,0.0,-0.4,-0.2,0.0,-9,-9.0,-9,3,-9
201501040200,108,7,2.2,-9,-9.0,-9,1008.2,1019.0,-9,-9.0,0.9,-3.9,70.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,-9,-9.0,-9.00,-9,0.1,0.0,-0.4,-0.2,0.1,-9,-9.0,-9,3,-9
201501040300,108,5,2.4,-9,-9.0,-9,1008.0,1018.8,7,-0.5,0.5,-4.9,67.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1500,-9.0,-9.00,1,0.1,0.0,-0.4,-0.2,0.1,-9,-9.0,-9,3,2
201501040400,108,5,2.8,-9,-9.0,-9,1007.2,1018.0,-9,-9.0,0.3,-5.1,67.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1500,-9.0,-9.00,-9,0.0,0.0,-0.3,-0.2,0.1,-9,-9.0,-9,3,2
201501040500,108,5,2.2,-9,-9.0,-9,1006.6,1017.4,-9,-9.0,0.3,-5.3,66.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,Sc,0,0,5,1500,-9.0,-9.00,-9,0.0,0.0,-0.3,-0.2,0.1,-9,-9.0,-9,3,2
