TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX,RN_JUN
201601010000,108,0,0.1,-9,-9.0,-9,1022.1,1033.2,8,-0.2,-1.9,-4.0,85.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,500,-9.0,-9.00,-9,-0.8,-0.3,0.1,1.3,2.0,-9,-9.0,-9,3,1
201601010100,108,9,1.6,-9,-9.0,-9,1022.0,1033.1,-9,-9.0,-2.1,-4.6,83.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,600,-9.0,-9.00,-9,-0.9,-0.3,0.1,1.3,2.0,-9,-9.0,-9,3,-9
201601010200,108,0,0.4,-9,-9.0,-9,1022.2,1033.3,-9,-9.0,-2.2,-4.2,86.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,500,-9.0,-9.00,-9,-1.0,-0.4,0.1,1.3,2.0,-9,-9.0,-9,3,-9
201601010300,108,9,1.8,-9,-9.0,-9,1022.2,1033.3,1,0.1,-2.5,-3.9,90.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,400,-9.0,-9.00,4,-1.0,-0.5,0.1,1.4,2.0,-9,-9.0,-9,3,1
201601010400,108,7,1.9,-9,-9.0,-9,1022.0,1033.1,-9,-9.0,-2.9,-4.3,90.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,400,-9.0,-9.00,-9,-1.2,-0.7,0.1,1.3,2.0,-9,-9.0,-9,3,1
201601010500,108,9,2.0,-9,-9.0,-9,1021.9,1033.0,-9,-9.0,-3.2,-4.3,92.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,2,2,10,Sc,0,0,5,400,-9.0,-9.00,-9,-1.2,-0.9,0.1,1.3,2.0,-9,-9.0,-9,3,1
201601010600,108,9,1.3,-9,-9.0,-9,1022.1,1033.2,5,-0.1,-3.1,-4.5,90.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,21,19,8,8,10,Sc,0,0,5,400,-9.0,-9.00,-9,-0.6,-0.7,0.1,1.4,2.0,-9,-9.0,-9,3,1
201601010700,108,9,1.6,-9,-9.0,-9,1022.2,1033.3,-9,-9.0,-2.6,-4.3,88.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,500,-9.0,-9.00,-9,-0.7,-0.4,0.1,1.4,2.0,-9,-9.0,-9,3,1
201601010800,108,9,2.4,-9,-9.0,-9,1022.2,1033.3,-9,-9.0,-2.4,-4.1,88.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,400,0.0,0.01,-9,-0.5,-0.4,0.2,1.4,2.0,-9,-9.0,-9,3,1
201601010900,108,9,2.0,-9,-9.0,-9,1022.5,1033.6,2,0.4,-2.0,-4.3,84.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,7,10,Sc,0,0,5,400,0.1,0.20,4,-0.2,-0.3,0.2,1.4,2.0,-9,-9.0,-9,3,1
201601011000,108,9,1.1,-9,-9.0,-9,1022.7,1033.7,-9,-9.0,-0.6,-5.0,72.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,11,19,6,6,10,Sc,0,0,5,500,1.0,0.61,-9,0.0,0.0,0.2,1.4,2.0,-9,-9.0,-9,3,1
201601011100,108,14,1.3,-9,-9.0,-9,1022.5,1033.4,-9,-9.0,1.5,-3.3,70.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,4019,8,8,10,Sc,0,0,5,500,0.7,0.90,-9,0.9,0.3,0.3,1.4,2.0,-9,-9.0,-9,3,1
201601011200,108,14,1.9,-9,-9.0,-9,1021.4,1032.3,8,-1.3,2.2,-3.5,66.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,9,9,10,Sc,0,0,5,600,0.1,0.68,-9,1.1,0.4,0.3,1.4,2.0,-9,-9.0,-9,3,1
201601011300,108,14,1.3,-9,-9.0,-9,1020.1,1030.9,-9,-9.0,3.1,-3.9,60.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,8,10,Sc,0,0,5,800,0.0,0.65,-9,2.1,0.5,0.3,1.5,2.0,-9,-9.0,-9,3,1
201601011400,108,14,0.9,-9,-9.0,-9,1019.5,1030.3,-9,-9.0,3.6,-4.3,56.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,9,9,10,Sc,0,0,5,900,0.2,0.66,-9,1.7,0.6,0.4,1.5,2.0,-9,-9.0,-9,3,1
201601011500,108,27,3.1,-9,-9.0,-9,1019.2,1030.0,7,-2.3,4.0,-3.7,57.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,8,8,10,Sc,0,0,5,1600,0.0,0.46,1,1.7,0.7,0.4,1.5,2.1,-9,-9.0,-9,3,2
201601011600,108,27,3.0,-9,-9.0,-9,1018.5,1029.3,-9,-9.0,3.9,-3.3,59.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1600,0.0,0.29,-9,0.9,0.6,0.4,1.5,2.0,-9,-9.0,-9,3,2
201601011700,108,27,2.2,-9,-9.0,-9,1018.4,1029.2,-9,-9.0,3.9,-2.9,61.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1400,0.0,0.14,-9,0.4,0.5,0.4,1.5,2.0,-9,-9.0,-9,3,2
201601011800,108,25,3.0,-9,-9.0,-9,1018.3,1029.1,7,-0.9,3.8,-2.6,63.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1400,0.0,0.01,-9,0.4,0.4,0.4,1.5,2.1,-9,-9.0,-9,3,2
201601011900,108,25,2.6,-9,-9.0,-9,1018.2,1029.0,-9,-9.0,3.8,-2.3,64.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1500,-9.0,-9.00,-9,0.4,0.4,0.4,1.5,2.1,-9,-9.0,-9,3,-9
201601012000,108,23,2.0,-9,-9.0,-9,1018.0,1028.8,-9,-9.0,3.8,-2.1,65.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1600,-9.0,-9.00,-9,0.4,0.3,0.4,1.5,2.1,-9,-9.0,-9,3,-9
201601012100,108,23,1.0,-9,-9.0,-9,1017.6,1028.4,7,-0.7,3.7,-2.2,65.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1600,-9.0,-9.00,1,0.4,0.3,0.4,1.5,2.0,-9,-9.0,-9,3,2
201601012200,108,20,0.8,-9,-9.0,-9,1017.0,1027.8,-9,-9.0,3.7,-2.2,65.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,-9.0,-9.00,-9,0.5,0.3,0.4,1.5,2.0,-9,-9.0,-9,3,-9
201601012300,108,0,0.3,-9,-9.0,-9,1016.7,1027.5,-9,-9.0,3.6,-1.7,68.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1900,-9.0,-9.00,-9,0.6,0.4,0.4,1.5,2.0,-9,-9.0,-9,3,-9
201601020000,108,14,0.6,-9,-9.0,-9,1016.1,1026.9,7,-1.5,3.6,-1.5,69.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1700,-9.0,-9.00,-9,0.6,0.4,0.4,1.5,2.0,-9,-9.0,-9,3,2
201601020100,108,14,0.7,-9,-9.0,-9,1015.9,1026.7,-9,-9.0,3.4,-1.1,72.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1700,-9.0,-9.00,-9,0.6,0.4,0.4,1.5,2.1,-9,-9.0,-9,3,-9
201601020200,108,14,0.7,-9,-9.0,-9,1015.5,1026.3,-9,-9.0,3.4,-1.5,70.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1700,-9.0,-9.00,-9,0.4,0.3,0.4,1.5,2.1,-9,-9.0,-9,3,-9
201601020300,108,11,1.7,-9,-9.0,-9,1015.1,1025.9,7,-1.0,3.0,-1.1,74.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1400,-9.0,-9.00,1,0.0,0.3,0.5,1.5,2.1,-9,-9.0,-9,3,2
201601020400,108,9,1.2,-9,-9.0,-9,1014.6,1025.4,-9,-9.0,2.6,-1.2,76.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1300,-9.0,-9.00,-9,-0.1,0.2,0.5,1.5,2.1,-9,-9.0,-9,3,2
201601020500,108,7,1.9,-9,-9.0,-9,1014.1,1024.9,-9,-9.0,2.2,-1.2,78.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,Sc,0,0,5,1100,-9.0,-9.00,-9,0.0,0.1,0.5,1.5,2.1,-9,-9.0,-9,3,2
201601020600,108,9,1.6,-9,-9.0,-9,1014.0,1024.8,7,-1.1,2.0,-1.6,77.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1200,-9.0,-9.00,-9,0.1,0.2,0.5,1.5,2.1,-9,-9.0,-9,3,2
201601020700,108,7,1.6,-9,-9.0,-9,1013.3,1024.1,-9,-9.0,1.5,-1.2,82.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,10,Sc,0,0,5,1200,-9.0,-9.00,-9,0.0,0.0,0.5,1.6,2.1,-9,-9.0,-9,3,2
201601020800,108,7,1.9,-9,-9.0,-9,1013.3,1024.1,-9,-9.0,1.0,-1.5,83.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,3,10,Sc,0,0,5,1100,0.0,0.01,-9,-0.1,0.0,0.5,1.6,2.1,-9,-9.0,-9,3,2
201601020900,108,9,2.0,-9,-9.0,-9,1013.6,1024.4,5,-0.4,1.9,-1.5,78.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,Sc,0,0,5,1100,0.0,0.12,1,0.1,0.3,0.5,1.6,2.1,-9,-9.0,-9,3,2
201601021000,108,7,1.9,-9,-9.0,-9,1013.9,1024.6,-9,-9.0,3.4,-0.8,74.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,900,0.2,0.31,-9,0.6,0.6,0.6,1.6,2.1,-9,-9.0,-9,3,1
201601021100,108,7,1.6,-9,-9.0,-9,1013.6,1024.3,-9,-9.0,5.0,-0.4,68.0,5.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,4019,6,6,10,Sc,0,0,5,800,0.7,0.59,-9,4.4,1.8,0.7,1.6,2.1,-9,-9.0,-9,3,1
201601021200,108,7,1.8,-9,-9.0,-9,1012.7,1023.3,8,-1.1,6.2,0.5,67.0,6.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,8,10,Sc,0,0,5,800,0.6,0.69,-9,5.4,3.1,1.1,1.7,2.1,-9,-9.0,-9,3,1
201601021300,108,7,1.3,-9,-9.0,-9,1011.7,1022.2,-9,-9.0,7.5,0.8,63.0,6.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,9,9,10,Sc,0,0,5,800,0.4,0.76,-9,8.2,4.7,1.9,1.8,2.1,-9,-9.0,-9,3,1
201601021400,108,2,2.8,-9,-9.0,-9,1010.9,1021.4,-9,-9.0,8.8,2.7,66.0,7.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,9,9,10,Sc,0,0,5,700,0.3,0.67,-9,8.3,6.2,2.8,2.0,2.2,-9,-9.0,-9,3,1
201601021500,108,27,2.7,-9,-9.0,-9,1010.5,1021.0,7,-2.3,9.1,3.4,68.0,7.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,4,10,ScAc,0,3,5,600,0.5,0.55,1,7.2,6.4,3.5,2.4,2.3,-9,-9.0,-9,3,1
201601021600,108,32,3.3,-9,-9.0,-9,1010.0,1020.4,-9,-9.0,9.4,3.7,68.0,8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,2,10,ScAc,0,3,5,600,0.7,0.53,-9,6.8,6.6,3.9,2.6,2.4,-9,-9.0,-9,3,1
201601021700,108,32,3.1,-9,-9.0,-9,1010.1,1020.6,-9,-9.0,8.9,4.1,72.0,8.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,3,10,ScAc,0,3,5,600,0.2,0.25,-9,5.5,6.2,4.1,2.9,2.6,-9,-9.0,-9,3,1
201601021800,108,32,2.9,-9,-9.0,-9,1010.1,1020.6,5,-0.4,8.6,4.9,78.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,6,10,ScAc,0,3,5,600,0.0,0.02,-9,5.1,5.5,4.2,3.2,2.7,-9,-9.0,-9,3,1
201601021900,108,32,1.8,-9,-9.0,-9,1010.3,1020.8,-9,-9.0,8.5,5.2,80.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,4019,-9,-9,-9,-,-9,-9,-9,600,-9.0,-9.00,-9,4.9,5.4,4.1,3.3,2.8,-9,-9.0,-9,3,-9
201601022000,108,32,1.7,-9,-9.0,-9,1010.0,1020.5,-9,-9.0,8.0,5.4,84.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,600,-9.0,-9.00,-9,3.8,4.8,4.0,3.4,2.9,-9,-9.0,-9,3,-9
201601022100,108,32,1.6,-9,-9.0,-9,1010.0,1020.5,6,-0.1,7.7,4.9,83.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,600,-9.0,-9.00,1,3.7,4.2,3.8,3.5,3.0,-9,-9.0,-9,3,1
201601022200,108,32,1.3,-9,-9.0,-9,1009.9,1020.4,-9,-9.0,7.5,5.1,85.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,600,-9.0,-9.00,-9,3.8,4.1,3.7,3.5,3.1,-9,-9.0,-9,3,-9
201601022300,108,32,1.6,-9,-9.0,-9,1009.6,1020.1,-9,-9.0,7.3,5.4,88.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,400,-9.0,-9.00,-9,3.0,4.1,3.6,3.5,3.2,-9,-9.0,-9,3,-9
201601030000,108,32,2.0,-9,-9.0,-9,1009.7,1020.3,5,-0.2,6.9,5.3,90.0,8.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,7,10,Sc,0,0,5,400,-9.0,-9.00,-9,2.4,3.4,3.5,3.5,3.2,-9,-9.0,-9,3,1
201601030100,108,32,2.0,-9,-9.0,-9,1009.3,1019.9,-9,-9.0,6.9,5.2,89.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,400,-9.0,-9.00,-9,3.1,3.4,3.3,3.5,3.3,-9,-9.0,-9,3,-9
201601030200,108,32,1.8,-9,-9.0,-9,1009.2,1019.8,-9,-9.0,6.8,5.2,90.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,300,-9.0,-9.00,-9,3.4,4.0,3.3,3.5,3.3,-9,-9.0,-9,3,-9
201601030300,108,32,1.3,-9,-9.0,-9,1009.0,1019.6,7,-0.7,6.3,5.2,93.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,11,19,6,6,10,Sc,0,0,5,250,-9.0,-9.00,1,2.3,3.4,3.3,3.5,3.3,-9,-9.0,-9,3,1
201601030400,108,34,0.5,-9,-9.0,-9,1008.7,1019.3,-9,-9.0,5.9,4.8,93.0,8.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,250,-9.0,-9.00,-9,2.7,3.1,3.1,3.5,3.3,-9,-9.0,-9,3,1
201601030500,108,34,1.6,-9,-9.0,-9,1008.5,1019.1,-9,-9.0,5.8,4.5,92.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,-9.0,-9.00,-9,3.0,3.2,3.1,3.4,3.3,-9,-9.0,-9,3,1
201601030600,108,34,1.2,-9,-9.0,-9,1008.9,1019.5,5,-0.1,5.5,4.4,93.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,200,-9.0,-9.00,-9,2.8,2.9,3.0,3.4,3.4,-9,-9.0,-9,3,1
201601030700,108,0,0.3,-9,-9.0,-9,1009.2,1019.8,-9,-9.0,5.5,4.4,93.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,10,10,7,St,-9,-9,6,200,-9.0,-9.00,-9,2.9,3.3,3.0,3.4,3.3,-9,-9.0,-9,3,1
201601030800,108,34,0.7,-9,-9.0,-9,1009.5,1020.1,-9,-9.0,5.4,4.5,94.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,10,10,7,St,-9,-9,6,150,0.0,0.01,-9,3.3,3.5,3.1,3.4,3.4,-9,-9.0,-9,3,1
201601030900,108,0,0.3,-9,-9.0,-9,1009.6,1020.2,2,0.7,5.3,4.0,92.0,8.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,200,0.0,0.13,1,3.2,3.4,3.1,3.4,3.4,-9,-9.0,-9,3,1
201601031000,108,7,0.7,-9,-9.0,-9,1009.6,1020.2,-9,-9.0,5.7,3.8,88.0,8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,7,St,0,0,6,200,0.0,0.31,-9,4.9,4.1,3.2,3.4,3.4,-9,-9.0,-9,3,1
201601031100,108,27,1.4,-9,-9.0,-9,1009.9,1020.5,-9,-9.0,6.8,3.0,77.0,7.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,0.1,0.55,-9,7.5,5.5,3.6,3.5,3.4,-9,-9.0,-9,3,1
201601031200,108,29,2.4,-9,-9.0,-9,1009.4,1019.9,8,-0.3,7.7,3.1,73.0,7.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,0.2,0.72,-9,8.8,6.8,4.2,3.6,3.4,-9,-9.0,-9,3,1
201601031300,108,32,4.0,-9,-9.0,-9,1008.7,1019.2,-9,-9.0,8.3,2.7,68.0,7.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,4019,7,7,10,Sc,0,0,5,300,0.5,0.89,-9,9.9,8.0,4.9,3.7,3.5,-9,-9.0,-9,3,1
201601031400,108,36,2.8,-9,-9.0,-9,1008.0,1018.5,-9,-9.0,8.4,2.6,67.0,7.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,10,Sc,0,0,5,400,0.1,0.69,-9,9.4,8.1,5.4,4.0,3.6,-9,-9.0,-9,3,1
201601031500,108,36,2.1,-9,-9.0,-9,1007.7,1018.1,7,-1.8,9.3,2.6,63.0,7.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,10,Sc,0,0,5,400,0.9,0.84,1,9.9,8.6,5.8,4.3,3.7,-9,-9.0,-9,3,1
201601031600,108,29,2.4,-9,-9.0,-9,1007.6,1018.1,-9,-9.0,8.6,2.5,66.0,7.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,6,6,10,Sc,0,0,5,400,0.4,0.50,-9,7.3,8.1,6.0,4.5,3.8,-9,-9.0,-9,3,1
201601031700,108,27,2.0,-9,-9.0,-9,1007.7,1018.2,-9,-9.0,7.5,2.3,70.0,7.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,2,0,-9,Ci,1,0,0,400,0.0,0.19,-9,5.4,6.7,5.9,4.7,3.9,-9,-9.0,-9,3,1
201601031800,108,32,2.0,-9,-9.0,-9,1008.2,1018.7,2,0.6,6.8,2.4,74.0,7.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,7,7,10,Sc,0,0,5,500,0.0,0.02,-9,4.4,5.3,5.5,4.8,4.0,-9,-9.0,-9,3,1
201601031900,108,32,1.8,-9,-9.0,-9,1008.3,1018.9,-9,-9.0,6.7,2.3,74.0,7.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,-9,-9,-9,-,-9,-9,-9,500,-9.0,-9.00,-9,4.3,5.0,5.1,4.8,4.1,-9,-9.0,-9,3,-9
201601032000,108,32,3.6,-9,-9.0,-9,1008.7,1019.3,-9,-9.0,6.1,2.9,80.0,7.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,4019,-9,-9,-9,-,-9,-9,-9,400,-9.0,-9.00,-9,3.5,4.6,4.8,4.8,4.2,-9,-9.0,-9,3,-9
201601032100,108,34,2.6,-9,-9.0,-9,1008.9,1019.5,2,0.8,6.0,2.4,78.0,7.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,-9.0,-9.00,1,3.8,4.3,4.6,4.8,4.2,-9,-9.0,-9,3,1
201601032200,108,32,2.2,-9,-9.0,-9,1009.2,1019.8,-9,-9.0,5.9,2.7,80.0,7.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,300,-9.0,-9.00,-9,3.9,4.5,4.4,4.7,4.3,-9,-9.0,-9,3,-9
201601032300,108,34,2.1,-9,-9.0,-9,1009.5,1020.1,-9,-9.0,5.6,2.2,79.0,7.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,300,-9.0,-9.00,-9,3.7,4.1,4.3,4.6,4.2,-9,-9.0,-9,3,-9
201601040000,108,34,2.8,-9,-9.0,-9,1009.3,1019.9,0,0.4,5.1,1.7,79.0,6.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,-9.0,-9.00,-9,3.3,4.1,4.2,4.5,4.3,-9,-9.0,-9,3,1
201601040100,108,32,2.4,-9,-9.0,-9,1009.3,1019.9,-9,-9.0,4.4,1.2,80.0,6.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,300,-9.0,-9.00,-9,3.1,3.8,4.1,4.5,4.3,-9,-9.0,-9,3,-9
201601040200,108,29,1.7,-9,-9.0,-9,1009.7,1020.4,-9,-9.0,4.3,0.6,77.0,6.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,-9,-9,-9,-,-9,-9,-9,300,-9.0,-9.00,-9,3.2,3.6,4.0,4.4,4.3,-9,-9.0,-9,3,-9
201601040300,108,29,2.5,-9,-9.0,-9,1009.9,1020.6,2,0.7,4.2,1.0,80.0,6.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,250,-9.0,-9.00,1,3.1,3.4,3.8,4.4,4.3,-9,-9.0,-9,3,1
201601040400,108,29,3.3,-9,-9.0,-9,1010.2,1020.9,-9,-9.0,4.2,0.3,76.0,6.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,300,-9.0,-9.00,-9,3.1,3.4,3.7,4.4,4.2,-9,-9.0,-9,3,1
201601040500,108,32,2.7,-9,-9.0,-9,1010.4,1021.1,-9,-9.0,3.7,1.0,83.0,6.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,9,10,Sc,0,0,5,250,-9.0,-9.00,-9,2.8,3.4,3.7,4.3,4.2,-9,-9.0,-9,3,1
201601040600,108,34,2.8,-9,-9.0,-9,1011.3,1022.0,2,1.4,3.1,0.0,80.0,6.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,7,10,Sc,0,0,5,300,-9.0,-9.00,-9,2.6,3.3,3.6,4.2,4.2,-9,-9.0,-9,3,1
201601040700,108,34,3.1,-9,-9.0,-9,1012.1,1022.9,-9,-9.0,1.9,-3.0,70.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,500,-9.0,-9.00,-9,1.1,2.3,3.4,4.2,4.2,-9,-9.0,-9,3,1
201601040800,108,29,1.5,-9,-9.0,-9,1012.6,1023.4,-9,-9.0,1.1,-2.6,76.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,6,0,-9,Ci,1,0,0,500,0.0,0.01,-9,0.5,1.5,3.0,4.1,4.2,-9,-9.0,-9,3,1
201601040900,108,32,3.5,-9,-9.0,-9,1013.7,1024.5,2,2.5,1.3,-3.2,72.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,3,0,-9,Ci,1,0,0,400,0.5,0.25,1,1.5,1.7,2.8,4.0,4.1,-9,-9.0,-9,3,1
